fdate,airline,class,subclass,prc
2017-01-16,DL,Y,U,6167.0
2017-01-16,DL,Y,V,4368.0
2017-01-16,DL,Y,X,5901.0
2017-01-16,MU,C,C,39310.0
2017-01-16,MU,C,D,21811.0
2017-01-16,MU,C,I,13463.0
2017-01-16,MU,Y,E,12999.5
2017-01-16,MU,Y,H,9054.0
2017-01-16,MU,Y,K,12972.0
2017-01-16,MU,Y,L,7829.5
2017-01-16,MU,Y,N,6920.0
2017-01-16,MU,Y,Q,7941.0
2017-01-16,MU,Y,R,6266.0
2017-01-16,MU,Y,S,6003.0
2017-01-16,MU,Y,V,5216.0
2017-01-16,MU,Y,Z,4804.5
2017-01-16,UA,C,P,14459.0
2017-01-16,UA,C,Z,22157.0
2017-01-16,UA,Y,H,9491.0
2017-01-16,UA,Y,K,5438.0
2017-01-16,UA,Y,L,6020.0
2017-01-16,UA,Y,Q,8597.0
2017-01-16,UA,Y,S,9206.0
2017-01-16,UA,Y,T,9035.0
2017-01-16,UA,Y,U,9062.0
2017-01-16,UA,Y,V,8500.5
2017-01-16,UA,Y,W,11755.0
2017-01-17,AA,C,D,21910.0
2017-01-17,AA,C,R,16736.0
2017-01-17,AA,F,F,20956.5
2017-01-17,AA,Y,H,7333.5
2017-01-17,AA,Y,K,9436.0
2017-01-17,AA,Y,L,8915.5
2017-01-17,AA,Y,M,9517.0
2017-01-17,AA,Y,N,6278.0
2017-01-17,AA,Y,O,7551.5
2017-01-17,AA,Y,Q,6687.0
2017-01-17,AA,Y,S,6294.5
2017-01-17,AA,Y,V,6932.0
2017-01-17,DL,C,I,23395.5
2017-01-17,DL,C,Z,13651.0
2017-01-17,DL,Y,B,11899.0
2017-01-17,DL,Y,K,10117.0
2017-01-17,DL,Y,L,8107.0
2017-01-17,DL,Y,T,7198.0
2017-01-17,DL,Y,U,6746.0
2017-01-17,DL,Y,V,6522.0
2017-01-17,DL,Y,X,5238.5
2017-01-17,MU,C,C,36139.0
2017-01-17,MU,C,D,19685.5
2017-01-17,MU,C,I,13649.5
2017-01-17,MU,Y,E,12874.0
2017-01-17,MU,Y,H,9701.0
2017-01-17,MU,Y,K,8791.5
2017-01-17,MU,Y,L,8828.5
2017-01-17,MU,Y,N,5898.0
2017-01-17,MU,Y,R,6467.0
2017-01-17,MU,Y,S,7010.0
2017-01-17,MU,Y,V,4168.5
2017-01-17,MU,Y,Z,6319.0
2017-01-17,UA,C,P,12723.5
2017-01-17,UA,Y,H,4570.0
2017-01-17,UA,Y,K,5534.5
2017-01-17,UA,Y,L,5652.0
2017-01-17,UA,Y,Q,8763.0
2017-01-17,UA,Y,S,6985.0
2017-01-17,UA,Y,T,8097.0
2017-01-17,UA,Y,V,7374.5
2017-01-17,UA,Y,W,8974.0
2017-01-18,AA,C,D,19022.0
2017-01-18,AA,C,J,15892.0
2017-01-18,AA,C,R,16637.0
2017-01-18,AA,F,F,22407.0
2017-01-18,AA,F,P,14050.0
2017-01-18,AA,Y,G,8282.0
2017-01-18,AA,Y,H,6384.0
2017-01-18,AA,Y,K,8903.0
2017-01-18,AA,Y,L,8984.0
2017-01-18,AA,Y,M,6125.5
2017-01-18,AA,Y,N,5893.0
2017-01-18,AA,Y,O,5237.0
2017-01-18,AA,Y,S,7474.0
2017-01-18,DL,C,D,32552.0
2017-01-18,DL,C,I,16863.0
2017-01-18,DL,C,Z,17290.0
2017-01-18,DL,Y,B,17227.0
2017-01-18,DL,Y,K,5962.0
2017-01-18,DL,Y,L,7996.5
2017-01-18,DL,Y,Q,7775.5
2017-01-18,DL,Y,T,5320.0
2017-01-18,DL,Y,U,6556.5
2017-01-18,DL,Y,V,5736.0
2017-01-18,DL,Y,X,5437.0
2017-01-18,MU,C,C,41788.0
2017-01-18,MU,C,D,21329.0
2017-01-18,MU,C,I,13587.0
2017-01-18,MU,Y,H,10458.0
2017-01-18,MU,Y,K,10262.5
2017-01-18,MU,Y,L,7753.0
2017-01-18,MU,Y,N,7080.0
2017-01-18,MU,Y,Q,5992.5
2017-01-18,MU,Y,R,6170.0
2017-01-18,MU,Y,S,6122.5
2017-01-18,MU,Y,V,4395.0
2017-01-18,MU,Y,Z,4901.0
2017-01-18,UA,C,P,17162.0
2017-01-18,UA,C,Z,27026.0
2017-01-18,UA,Y,G,5919.5
2017-01-18,UA,Y,H,11202.0
2017-01-18,UA,Y,K,5594.0
2017-01-18,UA,Y,L,6031.0
2017-01-18,UA,Y,Q,7926.0
2017-01-18,UA,Y,S,7555.0
2017-01-18,UA,Y,T,5939.0
2017-01-18,UA,Y,U,10005.0
2017-01-18,UA,Y,V,8662.0
2017-01-18,UA,Y,W,8847.0
2017-01-19,AA,C,D,20989.0
2017-01-19,AA,C,I,10685.0
2017-01-19,AA,C,R,8774.0
2017-01-19,AA,F,P,14050.0
2017-01-19,AA,S,S,8064.0
2017-01-19,AA,Y,G,7169.5
2017-01-19,AA,Y,H,6386.0
2017-01-19,AA,Y,K,7394.0
2017-01-19,AA,Y,L,6336.0
2017-01-19,AA,Y,M,10069.0
2017-01-19,AA,Y,N,6059.0
2017-01-19,AA,Y,Q,9904.0
2017-01-19,AA,Y,S,6606.5
2017-01-19,AA,Y,V,6822.0
2017-01-19,AA,Y,Y,6810.0
2017-01-19,DL,C,I,18056.5
2017-01-19,DL,C,Z,14292.0
2017-01-19,DL,Y,K,5546.0
2017-01-19,DL,Y,T,6015.0
2017-01-19,DL,Y,U,6065.0
2017-01-19,DL,Y,V,5714.5
2017-01-19,DL,Y,X,4520.0
2017-01-19,MU,C,C,33748.0
2017-01-19,MU,C,D,23790.0
2017-01-19,MU,C,I,13106.5
2017-01-19,MU,Y,E,12669.0
2017-01-19,MU,Y,L,9678.0
2017-01-19,MU,Y,M,18969.5
2017-01-19,MU,Y,N,9850.0
2017-01-19,MU,Y,R,8787.0
2017-01-19,MU,Y,S,5273.0
2017-01-19,MU,Y,T,4332.0
2017-01-19,MU,Y,V,4141.0
2017-01-19,MU,Y,Z,6628.0
2017-01-19,MU,Y,l,100.0
2017-01-19,UA,C,Z,24212.0
2017-01-19,UA,Y,B,13810.0
2017-01-19,UA,Y,H,9467.5
2017-01-19,UA,Y,L,6829.0
2017-01-19,UA,Y,Q,8560.0
2017-01-19,UA,Y,S,5556.0
2017-01-19,UA,Y,T,10627.0
2017-01-19,UA,Y,W,9481.5
2017-01-20,AA,C,R,4373.0
2017-01-20,AA,F,F,24334.0
2017-01-20,AA,F,P,14050.0
2017-01-20,AA,Y,G,8282.0
2017-01-20,AA,Y,H,8505.0
2017-01-20,AA,Y,K,6971.0
2017-01-20,AA,Y,L,7067.0
2017-01-20,AA,Y,M,5415.0
2017-01-20,AA,Y,N,7028.0
2017-01-20,AA,Y,Q,4941.5
2017-01-20,AA,Y,S,6472.0
2017-01-20,AA,Y,V,6953.0
2017-01-20,AA,Y,Y,7654.0
2017-01-20,DL,C,I,11039.5
2017-01-20,DL,C,Z,16118.0
2017-01-20,DL,Y,K,9381.5
2017-01-20,DL,Y,L,8472.0
2017-01-20,DL,Y,Q,7993.0
2017-01-20,DL,Y,T,4870.0
2017-01-20,DL,Y,U,6634.0
2017-01-20,DL,Y,V,6234.0
2017-01-20,DL,Y,X,5336.0
2017-01-20,MU,C,C,25710.0
2017-01-20,MU,C,D,25060.0
2017-01-20,MU,Y,H,10426.0
2017-01-20,MU,Y,K,11126.0
2017-01-20,MU,Y,L,9178.0
2017-01-20,MU,Y,N,8197.0
2017-01-20,MU,Y,Q,8762.0
2017-01-20,MU,Y,R,7542.5
2017-01-20,MU,Y,S,7477.0
2017-01-20,MU,Y,Z,6828.0
2017-01-20,UA,C,D,49525.0
2017-01-20,UA,C,Z,24518.0
2017-01-20,UA,Y,H,10089.0
2017-01-20,UA,Y,L,7049.0
2017-01-20,UA,Y,Q,8574.0
2017-01-20,UA,Y,S,7670.5
2017-01-20,UA,Y,T,9950.0
2017-01-20,UA,Y,U,10408.0
2017-01-20,UA,Y,V,7224.0
2017-01-20,UA,Y,W,7469.0
2017-01-21,AA,C,D,19630.5
2017-01-21,AA,C,I,13728.0
2017-01-21,AA,C,R,27984.5
2017-01-21,AA,F,F,28135.0
2017-01-21,AA,F,P,14047.0
2017-01-21,AA,Y,G,9881.0
2017-01-21,AA,Y,H,7383.0
2017-01-21,AA,Y,K,1400.0
2017-01-21,AA,Y,L,7924.0
2017-01-21,AA,Y,M,5416.0
2017-01-21,AA,Y,N,7845.0
2017-01-21,AA,Y,Q,6342.5
2017-01-21,AA,Y,S,7290.0
2017-01-21,AA,Y,V,7281.0
2017-01-21,AA,Y,Y,7423.0
2017-01-21,DL,Y,L,7205.0
2017-01-21,DL,Y,M,8909.0
2017-01-21,DL,Y,Q,8455.0
2017-01-21,DL,Y,T,6008.0
2017-01-21,DL,Y,U,7222.0
2017-01-21,DL,Y,V,5620.0
2017-01-21,DL,Y,X,6261.5
2017-01-21,MU,C,C,46959.0
2017-01-21,MU,C,D,25437.0
2017-01-21,MU,C,I,21855.0
2017-01-21,MU,Y,E,14541.0
2017-01-21,MU,Y,K,10178.0
2017-01-21,MU,Y,L,7553.5
2017-01-21,MU,Y,N,8738.0
2017-01-21,MU,Y,R,7492.0
2017-01-21,MU,Y,S,6895.0
2017-01-21,MU,Y,Z,6425.0
2017-01-21,UA,Y,E,11514.0
2017-01-21,UA,Y,H,9684.0
2017-01-21,UA,Y,K,5736.0
2017-01-21,UA,Y,L,6143.0
2017-01-21,UA,Y,M,13564.0
2017-01-21,UA,Y,Q,8650.0
2017-01-21,UA,Y,S,7530.0
2017-01-21,UA,Y,T,8540.5
2017-01-21,UA,Y,U,10701.0
2017-01-21,UA,Y,V,7234.0
2017-01-21,UA,Y,W,10291.0
2017-01-22,AA,C,D,19349.5
2017-01-22,AA,C,I,12591.5
2017-01-22,AA,C,R,24193.0
2017-01-22,AA,F,F,24851.0
2017-01-22,AA,F,P,14047.0
2017-01-22,AA,Y,G,8005.0
2017-01-22,AA,Y,H,7380.5
2017-01-22,AA,Y,K,8566.5
2017-01-22,AA,Y,L,7364.0
2017-01-22,AA,Y,M,5248.5
2017-01-22,AA,Y,N,4665.0
2017-01-22,AA,Y,O,6079.0
2017-01-22,AA,Y,Q,3361.0
2017-01-22,AA,Y,S,6128.0
2017-01-22,AA,Y,V,6292.0
2017-01-22,AA,Y,Y,7738.0
2017-01-22,DL,C,C,46518.5
2017-01-22,DL,C,D,24532.5
2017-01-22,DL,C,I,16559.0
2017-01-22,DL,C,Z,15241.5
2017-01-22,DL,Y,B,13023.0
2017-01-22,DL,Y,H,8305.0
2017-01-22,DL,Y,L,8135.5
2017-01-22,DL,Y,M,7939.0
2017-01-22,DL,Y,T,6770.0
2017-01-22,DL,Y,U,6744.0
2017-01-22,DL,Y,V,5417.0
2017-01-22,DL,Y,X,6253.0
2017-01-22,MU,C,C,27578.5
2017-01-22,MU,C,D,22285.0
2017-01-22,MU,C,I,34537.0
2017-01-22,MU,Y,E,15286.0
2017-01-22,MU,Y,K,9485.0
2017-01-22,MU,Y,N,8195.5
2017-01-22,MU,Y,R,7686.5
2017-01-22,MU,Y,S,6611.5
2017-01-22,MU,Y,T,5339.0
2017-01-22,MU,Y,V,4171.0
2017-01-22,MU,Y,Z,7150.0
2017-01-22,UA,C,P,18108.0
2017-01-22,UA,Y,G,8970.0
2017-01-22,UA,Y,H,11270.5
2017-01-22,UA,Y,L,6435.5
2017-01-22,UA,Y,Q,8553.5
2017-01-22,UA,Y,S,7610.0
2017-01-22,UA,Y,T,6900.0
2017-01-22,UA,Y,U,9544.0
2017-01-22,UA,Y,V,7240.0
2017-01-22,UA,Y,W,11320.0
2017-01-23,AA,C,D,18296.0
2017-01-23,AA,C,J,23583.0
2017-01-23,AA,C,R,29104.5
2017-01-23,AA,F,F,20961.5
2017-01-23,AA,F,P,14143.0
2017-01-23,AA,Y,G,8499.5
2017-01-23,AA,Y,H,7315.5
2017-01-23,AA,Y,K,8044.0
2017-01-23,AA,Y,L,6994.0
2017-01-23,AA,Y,M,7217.5
2017-01-23,AA,Y,N,7546.5
2017-01-23,AA,Y,O,6657.0
2017-01-23,AA,Y,S,7258.0
2017-01-23,AA,Y,V,6899.5
2017-01-23,DL,C,D,29486.0
2017-01-23,DL,C,I,20273.0
2017-01-23,DL,Y,H,11800.0
2017-01-23,DL,Y,L,7623.0
2017-01-23,DL,Y,Q,7490.0
2017-01-23,DL,Y,T,6684.0
2017-01-23,DL,Y,U,6870.5
2017-01-23,DL,Y,V,5957.0
2017-01-23,DL,Y,X,5940.5
2017-01-23,MU,C,D,25067.0
2017-01-23,MU,Y,K,7374.0
2017-01-23,MU,Y,L,9951.0
2017-01-23,MU,Y,N,5898.0
2017-01-23,MU,Y,R,6521.0
2017-01-23,MU,Y,S,6959.5
2017-01-23,MU,Y,V,5233.5
2017-01-23,MU,Y,Z,7637.0
2017-01-23,UA,C,P,18541.0
2017-01-23,UA,C,Z,29983.0
2017-01-23,UA,Y,G,9481.0
2017-01-23,UA,Y,H,7823.5
2017-01-23,UA,Y,K,5500.5
2017-01-23,UA,Y,L,6679.0
2017-01-23,UA,Y,Q,8610.0
2017-01-23,UA,Y,S,7286.0
2017-01-23,UA,Y,T,7454.5
2017-01-23,UA,Y,V,9741.0
2017-01-23,UA,Y,y,1580.0
2017-01-24,AA,C,D,15993.0
2017-01-24,AA,C,J,12956.0
2017-01-24,AA,C,R,20884.0
2017-01-24,AA,F,F,28943.0
2017-01-24,AA,F,P,24195.5
2017-01-24,AA,Y,G,8462.5
2017-01-24,AA,Y,H,10547.0
2017-01-24,AA,Y,K,6798.0
2017-01-24,AA,Y,L,7171.0
2017-01-24,AA,Y,M,7202.5
2017-01-24,AA,Y,N,6065.0
2017-01-24,AA,Y,O,5209.0
2017-01-24,AA,Y,S,6383.5
2017-01-24,AA,Y,V,6524.5
2017-01-24,AA,Y,Y,10837.0
2017-01-24,DL,C,D,30851.5
2017-01-24,DL,C,I,24479.0
2017-01-24,DL,C,Z,18873.0
2017-01-24,DL,Y,H,8305.0
2017-01-24,DL,Y,K,8124.0
2017-01-24,DL,Y,L,7235.0
2017-01-24,DL,Y,Q,7493.0
2017-01-24,DL,Y,S,8646.0
2017-01-24,DL,Y,T,4870.0
2017-01-24,DL,Y,U,6858.0
2017-01-24,DL,Y,V,5871.0
2017-01-24,DL,Y,X,5638.5
2017-01-24,MU,C,C,34196.5
2017-01-24,MU,C,D,25064.0
2017-01-24,MU,Y,E,15949.0
2017-01-24,MU,Y,K,9872.0
2017-01-24,MU,Y,L,9553.0
2017-01-24,MU,Y,N,6977.5
2017-01-24,MU,Y,R,7290.5
2017-01-24,MU,Y,S,7476.0
2017-01-24,MU,Y,V,4132.0
2017-01-24,MU,Y,Z,7718.0
2017-01-24,UA,C,P,15376.0
2017-01-24,UA,C,Z,30424.0
2017-01-24,UA,Y,E,13779.0
2017-01-24,UA,Y,H,12592.0
2017-01-24,UA,Y,K,5838.0
2017-01-24,UA,Y,L,5845.0
2017-01-24,UA,Y,M,12172.0
2017-01-24,UA,Y,Q,8557.0
2017-01-24,UA,Y,S,10493.0
2017-01-24,UA,Y,T,9660.0
2017-01-24,UA,Y,U,9516.0
2017-01-24,UA,Y,V,7236.0
2017-01-24,UA,Y,W,5903.0
2017-01-25,AA,C,I,15208.0
2017-01-25,AA,C,J,31546.5
2017-01-25,AA,C,R,26546.0
2017-01-25,AA,F,F,21552.0
2017-01-25,AA,S,S,7764.0
2017-01-25,AA,Y,G,8131.0
2017-01-25,AA,Y,H,10853.0
2017-01-25,AA,Y,N,6345.5
2017-01-25,AA,Y,Y,7268.0
2017-01-25,DL,C,D,32552.0
2017-01-25,DL,C,I,16863.0
2017-01-25,DL,C,Z,15887.5
2017-01-25,DL,Y,H,8146.0
2017-01-25,DL,Y,K,6594.0
2017-01-25,DL,Y,L,6316.0
2017-01-25,DL,Y,Q,10031.0
2017-01-25,DL,Y,T,6764.0
2017-01-25,DL,Y,U,5341.0
2017-01-25,DL,Y,V,5277.0
2017-01-25,DL,Y,X,5894.0
2017-01-25,MU,C,C,32957.0
2017-01-25,MU,C,D,18733.0
2017-01-25,MU,Y,K,8881.0
2017-01-25,MU,Y,L,9521.0
2017-01-25,MU,Y,N,7962.0
2017-01-25,MU,Y,R,7641.0
2017-01-25,MU,Y,S,7953.5
2017-01-25,MU,Y,Z,5332.0
2017-01-25,UA,C,C,24860.0
2017-01-25,UA,C,P,18277.0
2017-01-25,UA,Y,G,9343.0
2017-01-25,UA,Y,H,11090.0
2017-01-25,UA,Y,K,5552.0
2017-01-25,UA,Y,L,6300.0
2017-01-25,UA,Y,Q,13127.0
2017-01-25,UA,Y,T,8571.0
2017-01-25,UA,Y,U,9545.0
2017-01-25,UA,Y,V,7237.5
2017-01-26,AA,C,D,19220.0
2017-01-26,AA,C,R,23439.0
2017-01-26,AA,F,F,24254.0
2017-01-26,AA,F,P,14047.0
2017-01-26,AA,Y,G,8768.0
2017-01-26,AA,Y,H,8102.0
2017-01-26,AA,Y,K,8589.0
2017-01-26,AA,Y,L,7135.5
2017-01-26,AA,Y,M,9065.0
2017-01-26,AA,Y,N,10695.0
2017-01-26,AA,Y,S,7343.5
2017-01-26,AA,Y,V,7703.0
2017-01-26,AA,Y,Y,7890.5
2017-01-26,DL,C,C,36802.0
2017-01-26,DL,C,Z,16121.0
2017-01-26,DL,Y,H,8139.5
2017-01-26,DL,Y,L,8715.0
2017-01-26,DL,Y,M,8891.0
2017-01-26,DL,Y,Q,7932.5
2017-01-26,DL,Y,S,8646.0
2017-01-26,DL,Y,T,7403.0
2017-01-26,DL,Y,U,7562.0
2017-01-26,DL,Y,V,5271.0
2017-01-26,DL,Y,X,5816.5
2017-01-26,MU,C,C,32080.0
2017-01-26,MU,C,D,25067.0
2017-01-26,MU,Y,E,14690.0
2017-01-26,MU,Y,K,8869.5
2017-01-26,MU,Y,L,9521.0
2017-01-26,MU,Y,N,7845.0
2017-01-26,MU,Y,R,7364.0
2017-01-26,MU,Y,Z,8555.0
2017-01-26,UA,C,Z,24977.0
2017-01-26,UA,Y,G,7927.0
2017-01-26,UA,Y,L,5861.5
2017-01-26,UA,Y,M,12568.0
2017-01-26,UA,Y,Q,10077.0
2017-01-26,UA,Y,S,8384.5
2017-01-26,UA,Y,T,8441.5
2017-01-26,UA,Y,V,9898.0
2017-01-27,AA,C,D,21460.0
2017-01-27,AA,C,R,23077.5
2017-01-27,AA,F,P,26910.0
2017-01-27,AA,S,S,8064.0
2017-01-27,AA,Y,H,8175.0
2017-01-27,AA,Y,K,8198.0
2017-01-27,AA,Y,L,7727.0
2017-01-27,AA,Y,M,5387.0
2017-01-27,AA,Y,N,6637.0
2017-01-27,AA,Y,Q,5975.0
2017-01-27,AA,Y,S,6617.5
2017-01-27,AA,Y,V,8932.0
2017-01-27,AA,Y,Y,10776.0
2017-01-27,DL,C,I,22283.0
2017-01-27,DL,C,Z,18096.5
2017-01-27,DL,Y,B,8450.0
2017-01-27,DL,Y,H,9141.0
2017-01-27,DL,Y,K,8763.5
2017-01-27,DL,Y,L,6798.0
2017-01-27,DL,Y,M,9013.0
2017-01-27,DL,Y,Q,6724.0
2017-01-27,DL,Y,S,8218.0
2017-01-27,DL,Y,T,6441.5
2017-01-27,DL,Y,U,6636.0
2017-01-27,DL,Y,X,7051.0
2017-01-27,MU,C,C,32957.0
2017-01-27,MU,C,D,22951.5
2017-01-27,MU,F,P,45526.0
2017-01-27,MU,Y,K,11754.5
2017-01-27,MU,Y,L,6789.0
2017-01-27,MU,Y,N,9383.0
2017-01-27,MU,Y,R,8484.0
2017-01-27,MU,Y,S,8196.5
2017-01-27,MU,Y,V,4814.0
2017-01-27,MU,Y,Z,5911.0
2017-01-28,AA,C,R,27064.0
2017-01-28,AA,F,F,27754.0
2017-01-28,AA,F,P,17395.0
2017-01-28,AA,Y,G,8534.0
2017-01-28,AA,Y,H,6066.0
2017-01-28,AA,Y,K,8152.5
2017-01-28,AA,Y,M,7422.0
2017-01-28,AA,Y,N,4143.0
2017-01-28,AA,Y,Q,6100.0
2017-01-28,AA,Y,S,8400.0
2017-01-28,AA,Y,V,7887.5
2017-01-28,AA,Y,Y,15088.5
2017-01-28,DL,C,I,11039.5
2017-01-28,DL,C,Z,8915.0
2017-01-28,DL,Y,H,7475.0
2017-01-28,DL,Y,K,7908.0
2017-01-28,DL,Y,L,7427.0
2017-01-28,DL,Y,Q,8463.0
2017-01-28,DL,Y,T,5687.0
2017-01-28,DL,Y,U,5775.0
2017-01-28,DL,Y,X,4986.5
2017-01-28,MU,C,C,43445.0
2017-01-28,MU,C,D,29438.0
2017-01-28,MU,Y,K,11350.5
2017-01-28,MU,Y,L,8196.5
2017-01-28,MU,Y,N,7991.0
2017-01-28,MU,Y,R,7967.0
2017-01-28,MU,Y,S,7336.0
2017-01-28,MU,Y,Z,6471.0
2017-01-28,UA,C,P,17268.0
2017-01-28,UA,C,Z,25216.0
2017-01-28,UA,Y,G,7822.5
2017-01-28,UA,Y,K,5429.0
2017-01-28,UA,Y,L,6265.0
2017-01-28,UA,Y,Q,8822.0
2017-01-28,UA,Y,S,7987.0
2017-01-28,UA,Y,T,10713.0
2017-01-28,UA,Y,V,7246.0
2017-01-29,AA,C,D,16242.0
2017-01-29,AA,C,I,10459.5
2017-01-29,AA,C,R,21839.5
2017-01-29,AA,F,F,35486.0
2017-01-29,AA,F,P,31213.0
2017-01-29,AA,Y,G,6708.5
2017-01-29,AA,Y,H,5749.0
2017-01-29,AA,Y,M,7114.0
2017-01-29,AA,Y,Y,6539.0
2017-01-29,DL,C,I,23502.0
2017-01-29,DL,C,Z,18648.5
2017-01-29,DL,Y,B,7771.5
2017-01-29,DL,Y,H,9260.0
2017-01-29,DL,Y,K,8113.0
2017-01-29,DL,Y,L,9289.0
2017-01-29,DL,Y,Q,9028.0
2017-01-29,DL,Y,S,8111.0
2017-01-29,DL,Y,U,6163.0
2017-01-29,DL,Y,V,4755.5
2017-01-29,MU,C,C,25732.5
2017-01-29,MU,C,D,25054.0
2017-01-29,MU,Y,E,15556.0
2017-01-29,MU,Y,H,11157.5
2017-01-29,MU,Y,K,8809.5
2017-01-29,MU,Y,L,6956.5
2017-01-29,MU,Y,N,6927.5
2017-01-29,MU,Y,R,7651.0
2017-01-29,MU,Y,S,6925.0
2017-01-29,MU,Y,V,9262.0
2017-01-29,MU,Y,Y,500.0
2017-01-29,MU,Y,Z,5295.0
2017-01-29,UA,C,D,12593.0
2017-01-29,UA,C,P,18337.0
2017-01-29,UA,C,Z,17589.0
2017-01-29,UA,Y,E,11792.0
2017-01-29,UA,Y,G,5296.0
2017-01-29,UA,Y,K,6063.5
2017-01-29,UA,Y,S,6783.0
2017-01-29,UA,Y,T,5662.0
2017-01-29,UA,Y,U,8561.0
2017-01-29,UA,Y,V,5487.0
2017-01-30,AA,C,D,22365.0
2017-01-30,AA,C,I,10512.5
2017-01-30,AA,F,F,20295.0
2017-01-30,AA,F,P,20014.5
2017-01-30,AA,Y,G,5625.5
2017-01-30,AA,Y,H,4960.0
2017-01-30,AA,Y,K,5997.0
2017-01-30,AA,Y,M,5225.0
2017-01-30,AA,Y,N,5322.0
2017-01-30,AA,Y,Q,4347.5
2017-01-30,AA,Y,V,6442.0
2017-01-30,AA,Y,Y,4661.0
2017-01-30,DL,C,I,17848.0
2017-01-30,DL,C,Z,13559.0
2017-01-30,DL,Y,B,7491.0
2017-01-30,DL,Y,L,5632.0
2017-01-30,DL,Y,Q,7506.5
2017-01-30,DL,Y,T,5022.5
2017-01-30,DL,Y,U,6384.0
2017-01-30,DL,Y,V,3595.0
2017-01-30,DL,Y,X,2955.0
2017-01-30,MU,C,D,16309.0
2017-01-30,MU,C,I,30160.5
2017-01-30,MU,Y,E,16867.0
2017-01-30,MU,Y,H,11328.0
2017-01-30,MU,Y,K,13643.0
2017-01-30,MU,Y,L,8437.5
2017-01-30,MU,Y,N,6707.0
2017-01-30,MU,Y,R,7320.0
2017-01-30,MU,Y,S,5691.0
2017-01-30,MU,Y,Z,6391.0
2017-01-30,UA,C,P,24676.0
2017-01-30,UA,C,Z,29863.0
2017-01-30,UA,Y,E,9072.0
2017-01-30,UA,Y,G,7671.5
2017-01-30,UA,Y,H,7463.0
2017-01-30,UA,Y,K,5560.0
2017-01-30,UA,Y,L,5399.0
2017-01-30,UA,Y,M,10224.0
2017-01-30,UA,Y,Q,7940.0
2017-01-30,UA,Y,S,6070.0
2017-01-30,UA,Y,U,8160.0
2017-01-30,UA,Y,V,5331.0
2017-01-30,UA,Y,W,7105.5
2017-01-31,AA,C,D,24024.0
2017-01-31,AA,C,R,14257.0
2017-01-31,AA,Y,H,6136.5
2017-01-31,AA,Y,K,5253.0
2017-01-31,AA,Y,L,4398.0
2017-01-31,AA,Y,N,6017.5
2017-01-31,AA,Y,O,5111.0
2017-01-31,AA,Y,Q,4521.0
2017-01-31,AA,Y,S,5130.0
2017-01-31,AA,Y,V,4957.0
2017-01-31,DL,C,Z,15948.5
2017-01-31,DL,Y,H,8304.5
2017-01-31,DL,Y,K,6339.0
2017-01-31,DL,Y,L,4792.5
2017-01-31,DL,Y,T,4543.5
2017-01-31,DL,Y,U,4962.0
2017-01-31,DL,Y,V,3400.0
2017-01-31,DL,Y,X,4563.0
2017-01-31,MU,C,C,36001.0
2017-01-31,MU,C,D,25731.0
2017-01-31,MU,F,P,83303.0
2017-01-31,MU,Y,H,16849.0
2017-01-31,MU,Y,L,7218.0
2017-01-31,MU,Y,N,5876.0
2017-01-31,MU,Y,R,6774.0
2017-01-31,MU,Y,S,5661.0
2017-01-31,MU,Y,Z,4712.0
2017-01-31,UA,C,P,10765.0
2017-01-31,UA,C,Z,21715.0
2017-01-31,UA,Y,G,4794.5
2017-01-31,UA,Y,K,4703.0
2017-01-31,UA,Y,L,2763.0
2017-01-31,UA,Y,Q,7903.5
2017-01-31,UA,Y,S,7112.0
2017-01-31,UA,Y,T,5344.5
2017-01-31,UA,Y,V,6581.0
2017-01-31,UA,Y,W,5800.0
