fdate,order_date,airline,class,subclass,prc
2017-11-01,2017-08-30,AA,C,I,14123.0
2017-11-01,2017-10-22,AA,C,I,12330.0
2017-11-01,2017-10-28,AA,C,I,19063.0
2017-11-01,2017-05-05,AA,Y,O,3556.0
2017-11-01,2017-06-17,AA,Y,O,5888.0
2017-11-01,2017-07-20,AA,Y,O,3823.0
2017-11-01,2017-08-03,AA,Y,O,4061.0
2017-11-01,2017-08-17,AA,Y,O,3560.0
2017-11-01,2017-09-06,AA,Y,O,3847.0
2017-11-01,2017-09-23,AA,Y,O,3802.0
2017-11-01,2017-09-26,AA,Y,O,3513.0
2017-11-01,2017-10-18,AA,Y,O,4053.0
2017-11-01,2017-10-19,AA,Y,O,3082.0
2017-11-01,2017-10-20,AA,Y,O,4507.0
2017-11-01,2017-10-26,AA,Y,O,3636.0
2017-11-01,2017-10-27,AA,Y,O,3724.0
2017-11-01,2017-10-28,AA,Y,O,3636.0
2017-11-01,2017-10-31,AA,Y,O,3553.0
2017-11-01,2017-11-01,AA,Y,O,5545.0
2017-11-01,2017-09-27,AA,Y,S,4307.0
2017-11-01,2017-10-09,AA,Y,S,2506.0
2017-11-01,2017-10-18,AA,Y,S,2367.0
2017-11-01,2017-10-31,AA,Y,S,2413.0
2017-11-01,2017-10-22,AA,Y,V,4512.0
2017-11-01,2017-08-29,DL,C,I,26839.0
2017-11-01,2017-07-22,DL,C,Z,15807.0
2017-11-01,2017-09-02,DL,C,Z,13542.0
2017-11-01,2017-09-20,DL,C,Z,14038.0
2017-11-01,2017-09-25,DL,C,Z,9184.0
2017-11-01,2017-10-02,DL,C,Z,16909.0
2017-11-01,2017-10-31,DL,C,Z,20124.0
2017-11-01,2017-11-01,DL,C,Z,17184.0
2017-11-01,2017-10-24,DL,Y,L,7584.0
2017-11-01,2017-04-18,DL,Y,V,2067.0
2017-11-01,2017-06-20,DL,Y,V,4013.0
2017-11-01,2017-07-22,DL,Y,V,3827.0
2017-11-01,2017-08-06,DL,Y,V,3620.0
2017-11-01,2017-08-17,DL,Y,V,6580.0
2017-11-01,2017-08-23,DL,Y,V,3601.0
2017-11-01,2017-08-31,DL,Y,V,3546.5
2017-11-01,2017-09-04,DL,Y,V,3514.0
2017-11-01,2017-09-07,DL,Y,V,3439.0
2017-11-01,2017-09-10,DL,Y,V,3461.0
2017-11-01,2017-09-17,DL,Y,V,3508.0
2017-11-01,2017-09-19,DL,Y,V,3641.5
2017-11-01,2017-10-10,DL,Y,V,4461.0
2017-11-01,2017-10-21,DL,Y,V,3608.0
2017-11-01,2017-10-23,DL,Y,V,4101.0
2017-11-01,2017-10-28,DL,Y,V,3460.0
2017-11-01,2017-10-29,DL,Y,V,3460.0
2017-11-01,2017-10-31,DL,Y,V,1934.5
2017-11-01,2017-09-21,DL,Y,X,2413.0
2017-11-01,2017-09-26,DL,Y,X,2294.0
2017-11-01,2017-10-09,DL,Y,X,2325.0
2017-11-01,2017-10-16,DL,Y,X,2455.5
2017-11-01,2017-10-26,DL,Y,X,2359.0
2017-11-01,2017-08-22,MU,C,I,25455.0
2017-11-01,2017-10-22,MU,C,I,16392.0
2017-11-01,2017-10-30,MU,C,I,16393.0
2017-11-01,2017-10-25,MU,Y,N,6454.0
2017-11-01,2017-10-22,MU,Y,R,5772.0
2017-11-01,2017-10-23,MU,Y,S,6083.0
2017-11-01,2017-09-26,MU,Y,T,3981.0
2017-11-01,2017-07-03,UA,C,P,21550.0
2017-11-01,2017-10-04,UA,C,P,16181.0
2017-11-01,2017-10-20,UA,C,P,11556.0
2017-11-01,2017-10-25,UA,C,P,12698.5
2017-11-01,2017-10-31,UA,C,P,13287.5
2017-11-01,2017-05-13,UA,Y,G,3951.0
2017-11-01,2017-08-14,UA,Y,G,6270.0
2017-11-01,2017-09-11,UA,Y,G,6405.0
2017-11-01,2017-09-28,UA,Y,G,3543.0
2017-11-01,2017-10-05,UA,Y,G,3673.0
2017-11-01,2017-10-09,UA,Y,G,3778.0
2017-11-01,2017-10-10,UA,Y,G,3659.0
2017-11-01,2017-10-11,UA,Y,G,4003.0
2017-11-01,2017-10-20,UA,Y,G,2368.0
2017-11-01,2017-10-22,UA,Y,G,3599.0
2017-11-01,2017-10-23,UA,Y,G,3578.5
2017-11-01,2017-10-25,UA,Y,G,2960.5
2017-11-01,2017-10-26,UA,Y,G,2960.5
2017-11-01,2017-10-29,UA,Y,G,3522.0
2017-11-01,2017-10-31,UA,Y,G,3701.0
2017-11-01,2017-11-01,UA,Y,G,2396.0
2017-11-02,2017-08-25,AA,C,D,26167.0
2017-11-02,2017-10-19,AA,C,D,17714.0
2017-11-02,2017-10-15,AA,Y,N,4334.0
2017-11-02,2017-10-23,AA,Y,N,4514.0
2017-11-02,2017-04-13,AA,Y,O,3726.0
2017-11-02,2017-10-04,AA,Y,O,4319.0
2017-11-02,2017-10-05,AA,Y,O,3513.0
2017-11-02,2017-10-07,AA,Y,O,4448.0
2017-11-02,2017-10-12,AA,Y,O,7579.0
2017-11-02,2017-10-13,AA,Y,O,3775.0
2017-11-02,2017-10-14,AA,Y,O,3558.0
2017-11-02,2017-10-17,AA,Y,O,3557.0
2017-11-02,2017-10-24,AA,Y,O,3636.0
2017-11-02,2017-10-25,AA,Y,O,4497.0
2017-11-02,2017-10-23,AA,Y,Q,4413.0
2017-11-02,2017-10-13,AA,Y,S,2319.0
2017-11-02,2017-10-23,AA,Y,S,2413.0
2017-11-02,2017-10-30,AA,Y,S,2440.0
2017-11-02,2017-11-01,AA,Y,S,2421.0
2017-11-02,2017-09-15,DL,Y,V,3613.0
2017-11-02,2017-09-28,DL,Y,V,3453.0
2017-11-02,2017-09-29,DL,Y,V,2900.0
2017-11-02,2017-10-13,DL,Y,V,3654.0
2017-11-02,2017-10-18,DL,Y,V,5283.0
2017-11-02,2017-10-23,DL,Y,V,3550.0
2017-11-02,2017-10-27,DL,Y,V,6790.0
2017-11-02,2017-10-29,DL,Y,V,4653.0
2017-11-02,2017-10-30,DL,Y,V,3528.0
2017-11-02,2017-10-31,DL,Y,V,4866.0
2017-11-02,2017-11-01,DL,Y,V,1984.0
2017-11-02,2017-10-18,DL,Y,X,2439.0
2017-11-02,2017-10-25,DL,Y,X,2351.0
2017-11-02,2017-10-27,DL,Y,X,8659.0
2017-11-02,2017-11-02,DL,Y,X,2254.0
2017-11-02,2017-10-23,MU,C,Q,30932.0
2017-11-02,2017-10-24,MU,Y,R,4618.0
2017-11-02,2017-10-27,MU,Y,R,8560.0
2017-11-02,2017-09-08,MU,Y,S,3373.0
2017-11-02,2017-09-10,MU,Y,S,6270.0
2017-11-02,2017-09-26,MU,Y,S,4701.0
2017-11-02,2017-07-24,MU,Y,T,4929.0
2017-11-02,2017-07-28,MU,Y,T,3868.0
2017-11-02,2017-08-01,MU,Y,T,3772.0
2017-11-02,2017-09-04,MU,Y,T,3505.0
2017-11-02,2017-09-24,MU,Y,T,5510.0
2017-11-02,2017-09-19,MU,Y,V,3285.0
2017-11-02,2017-11-01,UA,C,P,13134.0
2017-11-02,2017-10-09,UA,Y,G,3039.5
2017-11-02,2017-10-21,UA,Y,G,3583.0
2017-11-02,2017-10-24,UA,Y,G,4421.0
2017-11-02,2017-10-25,UA,Y,G,4502.0
2017-11-02,2017-10-26,UA,Y,G,2348.0
2017-11-02,2017-10-28,UA,Y,G,2433.0
2017-11-02,2017-10-29,UA,Y,G,4175.0
2017-11-02,2017-10-30,UA,Y,G,3884.0
2017-11-02,2017-11-01,UA,Y,G,2363.0
2017-11-02,2017-09-06,UA,Y,K,4538.0
2017-11-03,2017-06-03,AA,Y,O,3635.0
2017-11-03,2017-06-10,AA,Y,O,3581.0
2017-11-03,2017-06-18,AA,Y,O,4064.0
2017-11-03,2017-10-24,AA,Y,O,6539.0
2017-11-03,2017-10-25,AA,Y,O,3626.0
2017-11-03,2017-10-26,AA,Y,O,3445.0
2017-11-03,2017-10-27,AA,Y,O,1923.0
2017-11-03,2017-11-03,AA,Y,O,2730.0
2017-11-03,2017-10-23,AA,Y,S,2351.0
2017-11-03,2017-10-26,AA,Y,S,2363.0
2017-11-03,2017-11-01,AA,Y,S,2482.0
2017-11-03,2017-11-02,AA,Y,S,2351.0
2017-11-03,2017-10-09,DL,C,D,41089.0
2017-11-03,2017-08-09,DL,C,I,18415.0
2017-11-03,2017-08-11,DL,C,I,18414.0
2017-11-03,2017-11-01,DL,Y,L,7907.0
2017-11-03,2017-10-30,DL,Y,Q,7887.0
2017-11-03,2017-11-02,DL,Y,T,4742.0
2017-11-03,2017-08-11,DL,Y,V,3679.0
2017-11-03,2017-08-13,DL,Y,V,3507.0
2017-11-03,2017-08-21,DL,Y,V,3597.0
2017-11-03,2017-09-05,DL,Y,V,3398.0
2017-11-03,2017-09-06,DL,Y,V,3138.0
2017-11-03,2017-09-11,DL,Y,V,3501.0
2017-11-03,2017-09-13,DL,Y,V,3548.0
2017-11-03,2017-09-16,DL,Y,V,3465.0
2017-11-03,2017-09-25,DL,Y,V,3508.0
2017-11-03,2017-09-27,DL,Y,V,3453.0
2017-11-03,2017-09-30,DL,Y,V,3725.0
2017-11-03,2017-10-06,DL,Y,V,3638.5
2017-11-03,2017-10-11,DL,Y,V,4002.0
2017-11-03,2017-10-13,DL,Y,V,3640.0
2017-11-03,2017-10-16,DL,Y,V,3642.0
2017-11-03,2017-10-19,DL,Y,V,3550.0
2017-11-03,2017-10-21,DL,Y,V,3595.0
2017-11-03,2017-10-25,DL,Y,V,4094.0
2017-11-03,2017-10-26,DL,Y,V,3339.0
2017-11-03,2017-10-28,DL,Y,V,3882.0
2017-11-03,2017-10-31,DL,Y,V,2752.0
2017-11-03,2017-11-01,DL,Y,V,2742.5
2017-11-03,2017-10-06,DL,Y,X,2503.0
2017-11-03,2017-10-19,DL,Y,X,2292.0
2017-11-03,2017-10-21,DL,Y,X,2371.0
2017-11-03,2017-10-23,DL,Y,X,2358.0
2017-11-03,2017-10-27,DL,Y,X,2346.0
2017-11-03,2017-11-02,DL,Y,X,3097.0
2017-11-03,2017-06-02,MU,C,I,22024.0
2017-11-03,2017-08-06,MU,C,I,18531.0
2017-11-03,2017-09-20,MU,C,I,19517.0
2017-11-03,2017-10-22,MU,C,I,16392.0
2017-11-03,2017-10-28,MU,C,I,16393.0
2017-11-03,2017-10-20,MU,C,Q,21563.0
2017-11-03,2017-09-12,MU,Y,L,7388.0
2017-11-03,2017-10-20,MU,Y,S,2926.0
2017-11-03,2017-10-31,MU,Y,S,6593.0
2017-11-03,2017-07-07,MU,Y,T,4774.0
2017-11-03,2017-07-08,MU,Y,T,4274.0
2017-11-03,2017-07-24,MU,Y,T,3250.0
2017-11-03,2017-08-19,MU,Y,T,4038.0
2017-11-03,2017-08-22,MU,Y,T,7183.0
2017-11-03,2017-08-29,MU,Y,T,3188.0
2017-11-03,2017-09-06,MU,Y,T,3296.0
2017-11-03,2017-09-18,MU,Y,T,3571.0
2017-11-03,2017-10-06,MU,Y,T,3918.0
2017-11-03,2017-10-16,MU,Y,T,3121.0
2017-11-03,2017-10-25,MU,Y,T,5859.0
2017-11-03,2017-10-27,MU,Y,T,7003.0
2017-11-03,2017-09-27,MU,Y,V,3723.0
2017-11-03,2017-10-19,MU,Y,V,5500.0
2017-11-03,2017-10-28,MU,Y,V,3525.0
2017-11-03,2017-10-31,MU,Y,V,5958.0
2017-11-03,2017-11-01,UA,C,P,13142.0
2017-11-03,2017-11-03,UA,C,P,13200.0
2017-11-03,2017-06-18,UA,Y,G,2547.0
2017-11-03,2017-09-27,UA,Y,G,3544.0
2017-11-03,2017-09-29,UA,Y,G,3775.0
2017-11-03,2017-09-30,UA,Y,G,3629.0
2017-11-03,2017-10-01,UA,Y,G,2466.0
2017-11-03,2017-10-15,UA,Y,G,3589.0
2017-11-03,2017-10-19,UA,Y,G,3590.0
2017-11-03,2017-10-20,UA,Y,G,3787.0
2017-11-03,2017-10-23,UA,Y,G,3594.0
2017-11-03,2017-10-26,UA,Y,G,2348.0
2017-11-03,2017-10-27,UA,Y,G,2348.0
2017-11-03,2017-10-28,UA,Y,G,3348.0
2017-11-03,2017-10-29,UA,Y,G,3522.0
2017-11-03,2017-10-30,UA,Y,G,4077.0
2017-11-03,2017-11-03,UA,Y,G,3991.0
2017-11-04,2017-10-30,AA,C,J,29192.0
2017-11-04,2017-09-26,AA,Y,M,5684.0
2017-11-04,2017-10-19,AA,Y,N,3476.0
2017-11-04,2017-10-20,AA,Y,N,3718.0
2017-11-04,2017-10-27,AA,Y,N,4498.0
2017-11-04,2017-02-05,AA,Y,O,3748.0
2017-11-04,2017-06-05,AA,Y,O,3744.0
2017-11-04,2017-06-09,AA,Y,O,3791.0
2017-11-04,2017-06-12,AA,Y,O,3687.0
2017-11-04,2017-06-20,AA,Y,O,3176.0
2017-11-04,2017-10-11,AA,Y,O,3600.0
2017-11-04,2017-10-30,AA,Y,O,7587.0
2017-11-04,2017-11-01,AA,Y,O,5815.0
2017-11-04,2017-10-06,AA,Y,Q,3670.0
2017-11-04,2017-10-26,AA,Y,Q,7090.0
2017-11-04,2017-08-21,AA,Y,S,2413.0
2017-11-04,2017-10-04,AA,Y,S,5413.0
2017-11-04,2017-10-05,AA,Y,S,2506.0
2017-11-04,2017-10-15,AA,Y,S,2411.0
2017-11-04,2017-10-20,AA,Y,S,7975.0
2017-11-04,2017-11-02,AA,Y,S,2413.0
2017-11-04,2017-10-06,AA,Y,V,4771.0
2017-11-04,2017-09-21,DL,C,Z,9181.5
2017-11-04,2017-10-11,DL,C,Z,36073.0
2017-11-04,2017-10-22,DL,C,Z,12102.0
2017-11-04,2017-11-01,DL,C,Z,25488.0
2017-11-04,2017-09-29,DL,Y,T,6081.0
2017-11-04,2017-11-02,DL,Y,T,4564.0
2017-11-04,2017-08-09,DL,Y,V,3721.0
2017-11-04,2017-08-15,DL,Y,V,3419.0
2017-11-04,2017-09-01,DL,Y,V,3533.0
2017-11-04,2017-09-17,DL,Y,V,3508.0
2017-11-04,2017-09-19,DL,Y,V,4268.0
2017-11-04,2017-09-20,DL,Y,V,3612.0
2017-11-04,2017-09-27,DL,Y,V,3629.0
2017-11-04,2017-10-17,DL,Y,V,3604.0
2017-11-04,2017-10-19,DL,Y,V,3560.0
2017-11-04,2017-10-20,DL,Y,V,3562.0
2017-11-04,2017-10-23,DL,Y,V,3569.0
2017-11-04,2017-10-24,DL,Y,V,4944.0
2017-11-04,2017-11-04,DL,Y,V,6976.0
2017-11-04,2017-09-06,DL,Y,X,4083.0
2017-11-04,2017-09-17,DL,Y,X,2421.0
2017-11-04,2017-10-11,DL,Y,X,6660.0
2017-11-04,2017-10-17,DL,Y,X,5583.0
2017-11-04,2017-07-23,MU,C,I,20269.0
2017-11-04,2017-10-23,MU,C,I,18710.0
2017-11-04,2017-10-12,MU,Y,R,9464.0
2017-11-04,2017-10-19,MU,Y,R,6138.0
2017-11-04,2017-10-30,MU,Y,R,6766.0
2017-11-04,2017-08-23,MU,Y,S,3598.0
2017-11-04,2017-09-22,MU,Y,S,5030.0
2017-11-04,2017-10-08,MU,Y,S,3808.0
2017-11-04,2017-10-16,MU,Y,S,4051.0
2017-11-04,2017-10-23,MU,Y,S,8272.0
2017-11-04,2017-10-24,MU,Y,S,7163.0
2017-11-04,2017-10-25,MU,Y,S,3893.0
2017-11-04,2017-10-29,MU,Y,S,7603.0
2017-11-04,2017-10-30,MU,Y,S,4523.0
2017-11-04,2017-10-31,MU,Y,S,7608.0
2017-11-04,2017-07-29,MU,Y,T,4269.0
2017-11-04,2017-09-15,MU,Y,T,3204.0
2017-11-04,2017-09-20,MU,Y,T,3249.0
2017-11-04,2017-09-25,MU,Y,T,4160.0
2017-11-04,2017-10-03,MU,Y,T,5305.0
2017-11-04,2017-10-06,MU,Y,T,840.0
2017-11-04,2017-10-14,MU,Y,T,3469.0
2017-11-04,2017-10-17,MU,Y,T,6234.0
2017-11-04,2017-09-20,MU,Y,V,4240.0
2017-11-04,2017-09-24,MU,Y,V,3930.0
2017-11-04,2017-10-06,MU,Y,V,5273.0
2017-11-04,2017-10-16,MU,Y,V,5449.0
2017-11-04,2017-10-20,MU,Y,V,6072.0
2017-11-04,2017-10-25,MU,Y,V,4542.5
2017-11-04,2017-10-28,UA,C,P,11572.0
2017-11-04,2017-05-23,UA,Y,G,3934.0
2017-11-04,2017-07-01,UA,Y,G,2625.0
2017-11-04,2017-08-15,UA,Y,G,4302.0
2017-11-04,2017-09-01,UA,Y,G,4055.0
2017-11-04,2017-09-30,UA,Y,G,2380.0
2017-11-04,2017-10-01,UA,Y,G,3629.0
2017-11-04,2017-10-09,UA,Y,G,2380.0
2017-11-04,2017-10-10,UA,Y,G,3635.0
2017-11-04,2017-10-12,UA,Y,G,3999.0
2017-11-04,2017-10-14,UA,Y,G,3883.0
2017-11-04,2017-10-21,UA,Y,G,2818.0
2017-11-04,2017-10-23,UA,Y,G,3583.0
2017-11-04,2017-10-24,UA,Y,G,3584.0
2017-11-04,2017-10-25,UA,Y,G,3027.0
2017-11-04,2017-10-31,UA,Y,G,3562.0
2017-11-04,2017-11-02,UA,Y,G,4000.5
2017-11-04,2017-10-18,UA,Y,K,4813.0
2017-11-05,2017-08-29,AA,C,I,16663.0
2017-11-05,2017-10-31,AA,C,J,21705.0
2017-11-05,2017-10-25,AA,C,R,40134.0
2017-11-05,2017-10-21,AA,Y,N,3781.0
2017-11-05,2017-10-23,AA,Y,N,3878.0
2017-11-05,2017-10-25,AA,Y,N,4718.0
2017-11-05,2017-10-30,AA,Y,N,4185.0
2017-11-05,2017-10-31,AA,Y,N,3884.0
2017-11-05,2017-09-12,AA,Y,O,2134.5
2017-11-05,2017-10-02,AA,Y,O,4821.5
2017-11-05,2017-10-03,AA,Y,O,3769.0
2017-11-05,2017-10-04,AA,Y,O,3638.0
2017-11-05,2017-10-14,AA,Y,O,3494.0
2017-11-05,2017-10-19,AA,Y,O,3553.0
2017-11-05,2017-10-20,AA,Y,O,3557.5
2017-11-05,2017-10-24,AA,Y,O,3626.0
2017-11-05,2017-10-15,AA,Y,Q,4189.0
2017-11-05,2017-10-16,AA,Y,Q,4290.0
2017-11-05,2017-10-11,AA,Y,S,5119.0
2017-11-05,2017-10-26,AA,Y,S,2413.0
2017-11-05,2017-10-28,AA,Y,S,4164.0
2017-11-05,2017-10-29,AA,Y,S,4160.0
2017-11-05,2017-10-31,AA,Y,S,2490.0
2017-11-05,2017-11-01,AA,Y,S,2631.0
2017-11-05,2017-11-04,AA,Y,S,2412.0
2017-11-05,2017-10-27,DL,C,I,22001.0
2017-11-05,2017-09-09,DL,C,Z,14013.0
2017-11-05,2017-10-13,DL,C,Z,11606.0
2017-11-05,2017-11-04,DL,C,Z,22130.0
2017-11-05,2017-10-12,DL,Y,T,5217.0
2017-11-05,2017-10-31,DL,Y,T,2427.0
2017-11-05,2017-04-18,DL,Y,V,3975.0
2017-11-05,2017-08-09,DL,Y,V,4283.0
2017-11-05,2017-08-26,DL,Y,V,4062.0
2017-11-05,2017-09-06,DL,Y,V,3098.0
2017-11-05,2017-09-28,DL,Y,V,3419.0
2017-11-05,2017-09-29,DL,Y,V,4091.5
2017-11-05,2017-10-09,DL,Y,V,3547.0
2017-11-05,2017-10-12,DL,Y,V,3920.0
2017-11-05,2017-07-06,DL,Y,X,6668.0
2017-11-05,2017-10-15,DL,Y,X,2443.0
2017-11-05,2017-10-18,DL,Y,X,2405.0
2017-11-05,2017-10-25,DL,Y,X,4287.0
2017-11-05,2017-10-27,DL,Y,X,2343.0
2017-11-05,2017-10-25,MU,C,D,540.0
2017-11-05,2017-08-05,MU,C,I,21637.0
2017-11-05,2017-09-04,MU,C,I,14455.0
2017-11-05,2017-09-21,MU,C,I,20708.0
2017-11-05,2017-09-28,MU,C,I,13632.0
2017-11-05,2017-10-20,MU,C,I,20712.0
2017-11-05,2017-10-25,MU,C,I,18553.0
2017-11-05,2017-10-27,MU,C,I,16393.0
2017-11-05,2017-10-29,MU,C,I,16393.0
2017-11-05,2017-10-20,MU,C,Q,23252.0
2017-11-05,2017-10-29,MU,C,Q,25318.0
2017-11-05,2017-11-05,MU,Y,L,6227.0
2017-11-05,2017-11-03,MU,Y,N,8038.0
2017-11-05,2017-11-03,MU,Y,R,5455.0
2017-11-05,2017-10-03,MU,Y,S,3158.0
2017-11-05,2017-10-14,MU,Y,S,3166.0
2017-11-05,2017-10-17,MU,Y,S,3085.0
2017-11-05,2017-10-18,MU,Y,S,7569.0
2017-11-05,2017-10-19,MU,Y,S,4077.0
2017-11-05,2017-10-20,MU,Y,S,7902.0
2017-11-05,2017-10-22,MU,Y,S,5142.0
2017-11-05,2017-10-27,MU,Y,S,8433.0
2017-11-05,2017-10-31,MU,Y,S,5713.0
2017-11-05,2017-11-01,MU,Y,S,4723.0
2017-11-05,2017-08-04,MU,Y,T,2650.0
2017-11-05,2017-09-07,MU,Y,T,3845.0
2017-11-05,2017-09-20,MU,Y,T,2711.0
2017-11-05,2017-09-23,MU,Y,T,4260.0
2017-11-05,2017-09-25,MU,Y,T,2990.0
2017-11-05,2017-09-30,MU,Y,T,4381.0
2017-11-05,2017-10-08,MU,Y,T,3853.0
2017-11-05,2017-10-10,MU,Y,T,5303.0
2017-11-05,2017-10-11,MU,Y,T,3378.0
2017-11-05,2017-09-08,MU,Y,V,3295.0
2017-11-05,2017-10-12,MU,Y,V,6079.0
2017-11-05,2017-10-13,MU,Y,V,4729.0
2017-11-05,2017-10-17,MU,Y,V,6603.0
2017-11-05,2017-10-22,MU,Y,V,3770.0
2017-11-05,2017-10-23,MU,Y,V,4402.0
2017-11-05,2017-08-09,MU,Y,Z,3456.0
2017-11-05,2017-10-21,UA,C,Z,32771.0
2017-11-05,2017-08-21,UA,Y,G,3780.0
2017-11-05,2017-10-21,UA,Y,G,4020.5
2017-11-05,2017-10-23,UA,Y,G,2986.0
2017-11-05,2017-10-24,UA,Y,G,3584.0
2017-11-05,2017-10-26,UA,Y,G,3573.0
2017-11-05,2017-10-27,UA,Y,G,3573.0
2017-11-05,2017-10-29,UA,Y,G,2348.0
2017-11-05,2017-10-30,UA,Y,G,2348.0
2017-11-05,2017-10-31,UA,Y,G,3539.0
2017-11-05,2017-11-01,UA,Y,G,2362.0
2017-11-05,2017-11-02,UA,Y,G,2357.0
2017-11-05,2017-11-03,UA,Y,G,3762.0
2017-11-05,2017-11-04,UA,Y,G,3989.0
2017-11-06,2017-06-09,AA,C,D,20696.0
2017-11-06,2017-10-24,AA,C,D,11338.0
2017-11-06,2017-11-03,AA,C,D,14269.0
2017-11-06,2017-11-03,AA,C,I,15505.0
2017-11-06,2017-04-13,AA,Y,O,3695.0
2017-11-06,2017-04-23,AA,Y,O,3454.5
2017-11-06,2017-05-30,AA,Y,O,3776.0
2017-11-06,2017-08-07,AA,Y,O,0.0
2017-11-06,2017-08-30,AA,Y,O,3882.0
2017-11-06,2017-09-22,AA,Y,O,3513.0
2017-11-06,2017-10-04,AA,Y,O,4766.0
2017-11-06,2017-10-10,AA,Y,O,3647.0
2017-11-06,2017-10-20,AA,Y,O,3561.0
2017-11-06,2017-10-21,AA,Y,O,3763.0
2017-11-06,2017-10-26,AA,Y,O,4285.5
2017-11-06,2017-10-30,AA,Y,O,3889.0
2017-11-06,2017-10-31,AA,Y,O,3553.0
2017-11-06,2017-11-01,AA,Y,Q,4944.0
2017-11-06,2017-11-02,AA,Y,Q,5049.0
2017-11-06,2017-11-04,AA,Y,Q,3963.0
2017-11-06,2017-10-31,AA,Y,S,2413.0
2017-11-06,2017-11-02,AA,Y,S,2467.0
2017-11-06,2017-11-06,DL,C,I,13635.0
2017-11-06,2017-09-04,DL,C,Z,13596.0
2017-11-06,2017-09-15,DL,C,Z,14737.0
2017-11-06,2017-11-04,DL,S,W,7192.0
2017-11-06,2017-10-31,DL,Y,L,8529.0
2017-11-06,2017-11-03,DL,Y,T,4562.0
2017-11-06,2017-09-08,DL,Y,V,3417.0
2017-11-06,2017-10-01,DL,Y,V,3843.0
2017-11-06,2017-10-11,DL,Y,V,3634.0
2017-11-06,2017-10-12,DL,Y,V,3914.0
2017-11-06,2017-10-16,DL,Y,V,3460.5
2017-11-06,2017-10-19,DL,Y,V,3527.0
2017-11-06,2017-10-20,DL,Y,V,3512.0
2017-11-06,2017-10-26,DL,Y,V,3498.0
2017-11-06,2017-10-27,DL,Y,V,3568.0
2017-11-06,2017-10-31,DL,Y,V,1790.0
2017-11-06,2017-11-01,DL,Y,V,3609.0
2017-11-06,2017-10-11,DL,Y,X,2487.0
2017-11-06,2017-10-21,DL,Y,X,5611.0
2017-11-06,2017-10-25,DL,Y,X,2361.0
2017-11-06,2017-10-28,DL,Y,X,2343.0
2017-11-06,2017-11-02,DL,Y,X,2202.0
2017-11-06,2017-11-03,DL,Y,X,2234.0
2017-11-06,2017-11-06,DL,Y,X,2274.0
2017-11-06,2017-07-16,MU,C,I,17119.0
2017-11-06,2017-10-13,MU,C,I,16389.0
2017-11-06,2017-11-05,MU,C,I,13930.0
2017-11-06,2017-11-04,MU,Y,R,5159.0
